area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E05000036,412.4864675,30,157,310,500,1500,530.9209454,10.00906814,119.2898281,11,43,75,175,396,121.9721941,5.155030533,9.369647879,0,0.3,2.4,13.6,50.5,14.97785109,0.230546297,3.59224038,0,0.1,0.8,4.1,20.5,6.464856875,0.09951019,0.592393624,0,0.06,0.2,0.8,2.3,1.495842948,0.023024735,10.47923101,0,1.1,3.6,11,58.7,16.56663324,0.255001597,5.258979403,0,0.5,2.9,8,23.6,6.355689718,0.097829837,19.62878145,0,0.3,8.5,32.1,73.9,24.01207562,0.369605431,1.608963986,0,0,1,2.3,7.7,2.587822532,0.039833011,0.17597677,0,0,0,0,0,1.583696011,0.024377012,84.32683091,0,2.7,21.6,122.4,454.5,134.8006598,2.074916671,32.33016342,0,0.9,7.2,36.9,184.5,58.18371187,0.895591712,41.91692403,0,4.4,14.4,44,234.8,66.26653297,1.020006387,21.03591761,0,2,11.6,32,94.4,25.42275887,0.391319347,78.5151258,0,1.2,34,128.4,295.6,96.04830248,1.478421725,2.946258017,0,0,1.8,4.4,14.6,4.761905599,0.073297544,1.231837389,0,0,0,0,0,11.08587208,0.170639082,188.0559697,0,41.5,131.8,288.6,589.4,178.475087,2.747174487,0.448413475,0.171917772,0.222896003,0.111859877,0.417509351,0.015666921,0.006550376,0.455908217,1.62563187,0.700121538,1.539932549,0.66321285,0.011867777,0.095936374,0.011432832,0.035479061,0.019821051,0.25419411,0.164346962,0.05138561,0.018329812,0.069963962,0.011370697,0.033925687,0.003665962,0.172797316,0.00689698,0.031440288,0.00714552,0.056258293,0.031239736,0.035374287,0.017003252,0.363145992,0.23008156,0.057256572,0.042540571,0.056950911,0.010910621,0.099238205,3.245610716,0.794040421,2.746047643,0.793785785,0.109784577,30,24413,1768,10813,5248,5565,3323,6354,1136,33.26773328,1.84,5876.630435
E05000037,407.308654,32.5,174,322,500,1268.55,527.2956474,13.8406755,118.0547872,11,42.25,75,175.25,340.8,97.651297,5.704771038,9.302990763,0,0.2,2.3,13.6,50.5,15.00483982,0.318039959,3.559268093,0,0.1,0.7,4,20.5,6.779014206,0.143686799,0.615616452,0,0.03,0.2,0.8,2.4,1.834485528,0.038883434,11.16292412,0,1.4,4.2,11.8,62.1,17.12583239,0.362996146,5.231164504,0,0.4,2.9,8.2,23.6,6.329328571,0.134155341,20.14247749,0,0.4,8.7,37.1,76,24.50398731,0.519382227,1.650133287,0,0,1,2.3,7.5,2.421621132,0.051328258,0.158671403,0,0,0,0,0,1.365315419,0.028938987,83.72691687,0,1.8,20.7,122.4,454.5,135.0435584,2.862359628,32.03341284,0,0.9,6.3,36,184.5,61.01112786,1.293181188,44.65169648,0,5.6,16.8,47.2,248.4,68.50332957,1.451984585,20.92465801,0,1.6,11.6,32.8,94.4,25.31731429,0.536621363,80.56990997,0,1.6,34.8,148.4,304,98.01594925,2.077528906,3.093838419,0,0,1.8,4.4,15,4.690050837,0.099409497,1.110699821,0,0,0,0,0,9.557207934,0.202572907,189.4260231,0,41.5,118.9,301.8,590.9,181.5796642,3.848730784,0.442003245,0.169107773,0.235721026,0.110463482,0.425337072,0.0163327,0.005863502,0.465067514,1.61376123,0.695009132,1.536717325,0.661828128,0.008113829,0.094543744,0.012464722,0.031161806,0.018109125,0.261171214,0.160630292,0.05056444,0.020225776,0.059619003,0.01364064,0.040686736,0.003527752,0.174976482,0.004938852,0.035865475,0.009760113,0.061636534,0.031380535,0.026748424,0.017233565,0.368135285,0.223302982,0.055050792,0.050990486,0.050244344,0.013557864,0.101719189,3.237833737,0.792137779,2.744473342,0.79333071,0.065281418,30,12712,1161,10811,5165,5646,3177,6522,1112,33.96068819,1.25,8648.8
E05000038,423.0861547,29,157,300,500,1500,583.7388147,15.45585599,117.2298013,10.2575,35,80,184.5,340.8,110.8177459,6.255465774,8.975601655,0,0.3,2.4,13.3,47,14.45950243,0.295778362,3.307150169,0,0.1,0.6,3.5,20,6.008899897,0.122915887,0.55894351,0,0.02,0.2,0.9,2.2,1.18741816,0.024289397,10.2932277,0,1.4,4,11.1,56.8,16.07218569,0.328766829,5.232160514,0,0.5,3.2,8.5,23,6.141165902,0.125621473,20.5737014,0,0.6,8.7,41,73,24.31130393,0.497303257,1.549439181,0,0,1,2.2,7.5,2.176198313,0.044515527,0.162612594,0,0,0,0,0,1.526600125,0.031227581,80.7804149,0,2.7,21.6,119.7,423,130.1355219,2.662005258,29.76435152,0,0.9,5.4,31.5,180,54.08009907,1.106242984,41.17291081,0,5.6,16,44.4,227.2,64.28874275,1.315067314,20.92864206,0,2,12.8,34,92,24.56466361,0.502485891,82.29480562,0,2.4,34.8,164,292,97.24521573,1.989213028,2.904105412,0,0,1.8,4.2,14.8,4.300608013,0.087971685,1.138288157,0,0,0,0,0,10.68620087,0.218593067,188.0462561,0,41.2,130.3,299.2,581.2,177.1587764,3.623895978,0.429577363,0.158282074,0.218950973,0.111295181,0.437630652,0.015443569,0.006053235,0.444463271,1.59390615,0.686458015,1.535462625,0.661287758,0.012568306,0.097377049,0.010054645,0.029508197,0.023606557,0.243715847,0.186885246,0.046229508,0.018032787,0.060655738,0.010273224,0.033551913,0.002513661,0.170819672,0.004153005,0.044480874,0.00557377,0.055598854,0.029709566,0.038039181,0.02086483,0.340195798,0.25164033,0.052522052,0.048883216,0.04185768,0.008528373,0.112160122,3.217922516,0.787266488,2.748896814,0.79460938,0.052765897,30,13189,1372,11636,5654,5982,3609,6926,1101,32.89214507,3.15,3693.968254
E05000039,443.0134954,40,200,400,500,1290,513.8668329,6.741184597,119.3497086,10,47.1,90,175,340.8,109.6591062,3.422098149,8.017827418,0,0.3,1.5,10.7,44,13.92644662,0.151777641,3.048729285,0,0.1,0.3,3,18.9,6.012028113,0.065522202,0.628962948,0,0.1,0.3,0.7,2.3,1.855612735,0.02022343,10.3276382,0,1.5,4.8,10.7,57.3,15.4719011,0.168620806,5.440238066,0,0.6,3.6,7.6,23.3,5.974004292,0.065107798,27.3629684,0,1.5,11.7,53.1,84.6,31.05293948,0.338431046,1.714486458,0,0,1.2,2.9,6.8,2.190935958,0.023877957,0.167882243,0,0,0,0,0,1.611068807,0.017558264,72.16044676,0,2.7,13.5,96.3,396,125.3380196,1.365998769,27.43856357,0,0.9,2.7,27,170.1,54.10825302,0.589699815,41.31055281,0,6,19.2,42.8,229.2,61.88760439,0.674483223,21.76095226,0,2.4,14.4,30.4,93.2,23.89601717,0.260431194,109.4518736,0,6,46.8,212.4,338.4,124.2117579,1.353724185,3.259970937,0,0,2.2,5.6,13.6,4.281058384,0.046657195,1.175175702,0,0,0,0,0,11.27748165,0.122907846,207.8084193,0,46.2,162.2,384.9,547.6,179.6704315,1.958141584,0.347245059,0.132037786,0.198791526,0.104716413,0.52669605,0.015687386,0.005655092,0.469079207,1.46086487,0.629160254,1.49421277,0.643522413,0.0093999,0.087836155,0.011049552,0.029102341,0.020636205,0.21937251,0.256878735,0.044540588,0.017866036,0.046065737,0.012014442,0.031903635,0.003237052,0.157557271,0.007532371,0.036696962,0.008310508,0.048389493,0.026655835,0.026741545,0.017398942,0.280545112,0.381870201,0.042791574,0.040219251,0.038804627,0.009751052,0.086832369,3.166956281,0.774797571,2.571209081,0.743246107,0.15860219,30,47525,2959,13943,6839,7104,5007,8203,733,28.66642759,6.67,2090.404798
E05000040,375.3864644,32.5,150,250,464.75,1000,571.7258646,14.6337131,113.2484145,11,33,75,175,340.8,106.0521159,5.785957027,10.3308532,0,0.3,3,15.8,50.5,15.44665075,0.314467549,4.034364362,0,0.1,1,4.9,21.7,7.092179505,0.144384718,0.616317307,0,0.05,0.2,0.8,2.5,1.833810466,0.037333264,11.17324345,0,1.4,4.1,11.8,58,16.8754529,0.343555532,5.104438572,0,0.4,3,7.6,23.5,6.19793422,0.126179404,20.31445583,0,0.4,8.8,37.8,73.5,24.44788308,0.497717337,1.540222198,0,0,1,2.2,7.1,2.143790389,0.043643928,0.156034436,0,0,0,0,0,1.376234477,0.028017794,92.97767878,0,2.7,27,142.2,454.5,139.0198567,2.830207943,36.30927926,0,0.9,9,44.1,195.3,63.82961555,1.29946246,44.69297379,0,5.6,16.4,47.2,232,67.5018116,1.374222128,20.41775429,0,1.6,12,30.4,94,24.79173688,0.504717616,81.25782332,0,1.6,35.2,151.2,294,97.79153233,1.990869349,2.839823104,0,0,1.6,4.4,13.6,4.173477893,0.084964915,1.092241055,0,0,0,0,0,9.633641342,0.19612456,198.5853206,0,41.7,135.485,321.3,590.9,186.4203828,3.795202071,0.46820016,0.182839694,0.225056785,0.10281603,0.409183434,0.014300267,0.00550011,0.529015666,1.605411545,0.691413119,1.506441125,0.648788879,0.010388486,0.1025863,0.009522779,0.037874689,0.022075533,0.237420193,0.154636944,0.037441835,0.01753057,0.066010172,0.012336327,0.037982902,0.002272481,0.194892328,0.00508603,0.043718212,0.008224218,0.06913858,0.025483105,0.036091921,0.021960091,0.328431684,0.247042469,0.043559925,0.048793699,0.049729543,0.012486904,0.11728208,3.247559968,0.794517307,2.787671839,0.805817876,0.09064533,30,13338,1665,10617,5044,5573,3101,6365,1151,33.95836865,1.29,8230.232558
E05000041,367.4050312,28,150,275,454,1092,405.3430957,11.58518084,112.0639668,11,44,75,150,340.8,125.2296619,7.919338492,9.934610819,0,0.2,3,15.3,48.07,14.91429793,0.339566494,3.657878052,0,0.1,1,4.6,18.8,5.97512008,0.136040636,0.583209227,0,0.01,0.21,0.8,2.3,1.507437344,0.034321107,10.89505733,0,1.1,4,11.8,58.47,16.69416175,0.380090166,5.151856199,0,0.4,3,7.8,22.6,6.248084994,0.14225546,19.56532983,0,0.1,9,30.6,73.4,23.77893911,0.541395312,1.540035074,0,0,1,2.2,7.2,2.276430141,0.051829419,0.21399973,0,0,0,0,2,1.897034591,0.043191398,89.41149737,0,1.8,27,137.7,432.63,134.2286814,3.056098444,32.92090247,0,0.9,9,41.4,169.2,53.77608072,1.224365724,43.58022933,0,4.4,16,47.2,233.88,66.77664702,1.520360663,20.60742479,0,1.6,12,31.2,90.4,24.99233998,0.56902184,78.2613193,0,0.4,36,122.4,293.6,95.11575644,2.165581248,2.809442871,0,0,1.6,4.4,13.6,4.429751177,0.100855909,1.497998111,0,0,0,0,14,13.27924213,0.302339789,192.5876824,0,43,131.8,300.8,559.77,182.4479477,4.153947452,0.464263842,0.170939813,0.226287729,0.107002818,0.406367211,0.014587864,0.007778265,0.524183574,1.628542648,0.701375142,1.530338593,0.659080958,0.014817836,0.093393148,0.01182708,0.030587276,0.021615008,0.237629146,0.162316476,0.0560087,0.018896139,0.069603045,0.009244154,0.039559543,0.00353453,0.177949973,0.005573681,0.038336052,0.009108211,0.058103482,0.034803673,0.028159655,0.022214174,0.384830438,0.181624204,0.061263614,0.047064137,0.058678851,0.012674543,0.110583228,3.288406094,0.804510334,2.776898113,0.802703571,0.070946861,30,11148,1418,11253,5426,5827,3175,6777,1301,34.27894784,2.14,5258.411215
E05000042,408.0914034,29,150,300,500,1100,574.0415477,14.10727355,122.1231454,11,47.1,100,200,340.8,110.4244684,5.900093208,9.557906004,0,0.2,2.4,14.6,48.3,15.13063768,0.295955176,3.437794484,0,0.1,0.8,4.1,18.5,5.85671118,0.114557233,0.570978542,0,0.01,0.2,0.8,2.2965,1.737572811,0.033986913,11.18198048,0,1.5,4.6,11.8,58.9,16.69079545,0.326471852,5.252729264,0,0.5,3.2,8,22.79,6.054127781,0.118418701,21.53492383,0,1.5,10.7,41.3,77.685,24.77506241,0.484600062,1.641383053,0,0,1.1,2.4,7.5,2.339223105,0.045755189,0.123437738,0,0,0,0,0,1.243336816,0.02431966,86.02115404,0,1.8,21.6,131.4,434.7,136.1757391,2.663596586,30.94015035,0,0.9,7.2,36.9,166.5,52.71040062,1.031015099,44.72792194,0,6,18.4,47.2,235.6,66.76318181,1.305887409,21.01091706,0,2,12.8,32,91.16,24.21651112,0.473674803,86.13969531,0,6,42.8,165.2,310.74,99.10024964,1.938400249,3.061258588,0,0,1.8,4.4,15,4.661141008,0.091171888,0.864064164,0,0,0,0,0,8.703357709,0.170237621,197.0970892,0,44.9,137.6,316.5,589.4,182.6214907,3.572075189,0.43644051,0.156979235,0.226933448,0.106601864,0.437041946,0.015531729,0.004383952,0.482972901,1.582038302,0.681346811,1.51589971,0.652862469,0.007691539,0.095295175,0.00859055,0.026970333,0.019079013,0.240535411,0.18180002,0.040255719,0.01678154,0.068025172,0.010388573,0.037059235,0.002297473,0.187493757,0.004495055,0.046448906,0.006792528,0.056280601,0.023277806,0.022369074,0.015025259,0.304179597,0.321933029,0.0455435,0.038574484,0.044896895,0.013060661,0.114859093,3.183889224,0.778940225,2.647717037,0.765361865,0.099167225,30,14957,1888,11410,5547,5863,3089,7059,1262,34.67326906,1.56,7314.102564
E05000043,384.4917304,32.5,165,300,500,1000,411.5260811,2.789309206,110.2832011,11,50,75,150,340.8,94.57991005,1.421180186,8.908800505,0,0.2,1.9,13.1,48.2,14.21468083,0.078036712,3.559113979,0,0.1,0.6,3.7,21.6,6.765537271,0.037141902,0.589703112,0,0.02,0.2,0.8,2.6,3.046887171,0.016727006,9.978896612,0,0.9,3.5,10.1,59.5,16.43050399,0.090201287,5.377502314,0,0.6,2.9,8.1,24,6.596249308,0.036212534,17.65722851,0,0.4,6.8,25.3,73,22.81263598,0.125238345,1.62967457,0,0,1,2.3,7.6,2.446248744,0.013429581,0.235499876,0,0,0,0,2.64,1.574095578,0.008641576,80.17920455,0,1.8,17.1,117.9,433.8,127.9321275,0.702330409,32.03202581,0,0.9,5.4,33.3,194.4,60.88983544,0.334277119,39.91558645,0,3.6,14,40.4,238,65.72201598,0.36080515,21.51000926,0,2.4,11.6,32.4,96,26.38499723,0.144850135,70.62891403,0,1.6,27.2,101.2,292,91.25054392,0.500953382,3.048159138,0,0,1.8,4.4,14.8,4.814768621,0.026432441,1.64849913,0,0,0,0,18.48,11.01866905,0.060491031,177.0147861,0,41.2,110.4,272.7,556.8,171.3713127,0.940805774,0.452952018,0.180956781,0.225492951,0.121515325,0.399000081,0.0172198,0.009312776,0.460386458,1.679113895,0.723154993,1.579655777,0.680320713,0.015515885,0.103098459,0.011418685,0.030701478,0.021901541,0.295391633,0.140232778,0.056763133,0.023112614,0.059083045,0.014981126,0.0218229,0.002186222,0.153703995,0.00497798,0.026541365,0.018567159,0.059269167,0.024088286,0.030667116,0.020206041,0.396325769,0.185764271,0.063306361,0.056195247,0.056232325,0.015653103,0.092292314,3.228341873,0.789815589,2.749427911,0.794762902,0.486610203,30,188281,13784,16642,8130,8512,3799,10129,2714,39.54404519,3.2,5200.625
E05000044,445.14001,35,180,340,500,1500,541.2834542,4.252794627,125.832262,10,50,100,200,340.8,109.6741344,1.824913972,8.797956897,0,0.3,2.1,12.6,49.9,14.56185909,0.090807671,3.461946308,0,0.1,0.7,3.7,20.7,6.46917763,0.040341755,0.565114442,0,0.05,0.2,0.8,2.2,1.645299418,0.010260078,10.58492649,0,1.3,4,11.6,59.9,16.96317002,0.105782232,5.209741563,0,0.5,3.2,8.2,23.3,6.16721854,0.03845874,19.6554946,0,0.4,7.9,37.8,75,24.1594439,0.150658155,1.541347863,0,0,1,2.3,6.8,2.331113007,0.014536808,0.184117228,0,0,0,0,0,1.651289995,0.010297435,79.18161207,0,2.7,18.9,113.4,449.1,131.0567318,0.817269037,31.15751677,0,0.9,6.3,33.3,186.3,58.22259867,0.363075796,42.33970595,0,5.2,16,46.4,239.6,67.85268009,0.423128929,20.83896625,0,2,12.8,32.8,93.2,24.66887416,0.15383496,78.62197842,0,1.6,31.6,151.2,300,96.63777558,0.602632621,2.885056182,0,0,1.6,4.4,13.6,4.46078428,0.027817426,1.288820599,0,0,0,0,0,11.55902997,0.072082045,182.8164335,0,41.7,117,285.4,559.8,174.4972927,1.088164129,0.433120866,0.170430613,0.231596827,0.113988474,0.430059688,0.015781164,0.007049807,0.41069423,1.613696486,0.694981248,1.54838084,0.666851331,0.009497882,0.112847028,0.015674045,0.033125768,0.019391932,0.249250836,0.172444968,0.051166665,0.022287009,0.04074439,0.013307193,0.033653993,0.003159189,0.171154882,0.005454933,0.037514094,0.009325193,0.058696647,0.038569296,0.029548967,0.017944218,0.344349229,0.245629563,0.054613349,0.060117008,0.034949547,0.012888034,0.102694141,3.244153761,0.793683976,2.762730523,0.798608219,0.366963826,30,139255,13960,19377,9297,10080,5279,12212,1886,34.16968571,2.07,9360.869565
E05000045,425.6727387,40,180,325,500,1500,462.0082367,2.671688631,112.3908429,10,50,75,135,340.8,107.4301351,1.392643949,8.387662201,0,0.2,1.5,11,50.5,14.74540401,0.068409143,3.269953574,0,0.1,0.3,3.2,21.4,6.722207444,0.031186697,0.540975917,0,0.01,0.1,0.7,2.5,1.767196585,0.00819865,8.914417113,0,1,3.3,10,56.5,14.88436816,0.069053847,5.040888956,0,0.5,1.9,7.7,23.8,6.575610472,0.030506582,16.21590333,0,0.4,5.4,19.5,73.2,22.45279347,0.104166448,1.638305683,0,0,1,2.2,8,2.522490317,0.011702725,0.22023935,0,0,0,0,2,1.709723098,0.00793201,75.48895981,0,1.8,13.5,99,454.5,132.7086361,0.615682288,29.42958217,0,0.9,2.7,28.8,192.6,60.49986699,0.280680275,35.65766845,0,4,13.2,40,226,59.53747264,0.276215388,20.16355582,0,2,7.6,30.8,95.2,26.30244189,0.122026328,64.86361331,0,1.6,21.6,78,292.8,89.81117387,0.416665792,3.087736933,0,0,1.8,4.4,15.8,4.958386136,0.023003707,1.541675451,0,0,0,0,14,11.96806168,0.05552407,165.1455413,0,38.1,84.6,260.9,582.6,172.2089101,0.798938026,0.457105649,0.178203916,0.215916628,0.122095672,0.392766361,0.018697065,0.009335253,0.387963631,1.696375419,0.730589127,1.586522408,0.68327801,0.010093736,0.108375437,0.013885919,0.032430486,0.023236972,0.352566194,0.131117288,0.049799138,0.019461667,0.043486334,0.011365299,0.02475047,0.002036752,0.123324744,0.005406956,0.031952243,0.016710365,0.06515615,0.029845315,0.026956202,0.019776524,0.43661453,0.194990654,0.050594751,0.046283137,0.042177457,0.010291324,0.077313954,3.118160106,0.76285956,2.611389684,0.754860905,0.442541576,30,265371,16836,21323,10523,10800,4628,14023,2672,36.34451062,3.09,6900.647249
E05000046,400.2795489,35,165,300,500,1200,528.926493,4.57135944,113.0938493,10,47.1,75,175,340.8,101.5591978,1.815535125,8.897660022,0,0.2,1.9,12.9,49,14.72629276,0.100601195,3.511964722,0,0.1,0.6,3.6,21.3,6.748489682,0.046101632,0.527996054,0,0.01,0.13,0.75,2.3,1.455206173,0.009941095,10.18733336,0,1.2,4,10.9,58.81,16.21197505,0.110750485,5.079568619,0,0.4,2.5,7.7,23.6,6.385813954,0.043624049,17.46280987,0,0.2,6.4,24,73.11,22.93332647,0.156666724,1.535691777,0,0,1,2.2,7.1,2.399916183,0.016394787,0.199275089,0,0,0,0,2,1.585575025,0.010831697,80.07894019,0,1.8,17.1,116.1,441,132.5366349,0.905410755,31.6076825,0,0.9,5.4,32.4,191.7,60.73640714,0.414914686,40.74933343,0,4.8,16,43.6,235.24,64.84790018,0.443001939,20.31827448,0,1.6,10,30.8,94.4,25.54325582,0.174496195,69.85123948,0,0.8,25.6,96,292.44,91.73330589,0.626666898,2.859758981,0,0,1.4,4.2,13.8,4.642020588,0.031711499,1.394925625,0,0,0,0,14,11.09902517,0.07582188,174.5031388,0,40.2,102.5,272,581.2,175.1540009,1.196547026,0.458896847,0.181129593,0.233516335,0.116435009,0.400286436,0.016388009,0.007993699,0.435953171,1.660611016,0.715186237,1.558546221,0.671229322,0.016234795,0.118933281,0.01328523,0.030421958,0.02031787,0.285010848,0.145101528,0.044584745,0.021622017,0.047985277,0.010762255,0.035492285,0.002571728,0.158289252,0.004850937,0.033298394,0.011237598,0.06983878,0.030316643,0.026221211,0.018472599,0.375342031,0.231761327,0.049920185,0.053851877,0.042720006,0.011105167,0.090450173,3.220166656,0.787815518,2.707520092,0.782648825,0.2894106,30,116139,12430,21777,10880,10897,5531,14540,1706,32.6277265,2.62,8311.832061
E05000047,406.9841156,40,180,320,500,1200,424.9316015,1.724751456,113.1751738,10,50,75,150,340.8,104.8312152,0.927813988,8.958065713,0,0.2,1.8,12.7,50.5,14.86252117,0.048696076,3.558851833,0,0.1,0.5,3.6,21.7,7.052660326,0.023107579,0.586067719,0,0.01,0.15,0.8,2.7,1.655132306,0.005422932,9.153372113,0,0.8,3.2,9.6,57.6,15.5554449,0.050966395,5.366512634,0,0.6,2.7,8.1,24,6.672738651,0.02186279,16.85373968,0,0.4,6,22.9,73,22.55785685,0.073909338,1.601146834,0,0,1,2.3,7.5,2.405634546,0.007881904,0.269930095,0,0,0,0,7.04,1.812769632,0.005939421,80.62259141,0,1.8,16.2,114.3,454.5,133.7626906,0.43826468,32.0296665,0,0.9,4.5,32.4,195.3,63.47394294,0.20796821,36.61348845,0,3.2,12.8,38.4,230.4,62.22177958,0.203865579,21.46605054,0,2.4,10.8,32.4,96,26.6909546,0.087451162,67.41495873,0,1.6,24,91.6,292,90.23142741,0.295637352,3.013234129,0,0,1.8,4.4,14.6,4.666726222,0.015290222,1.889510665,0,0,0,0,49.28,12.68938742,0.041575945,174.4063455,0,41.1,105.9,268.5,584.0875,172.8844883,0.566444684,0.462268682,0.183649663,0.209932089,0.123080674,0.386539598,0.01727709,0.010833956,0.428533544,1.700025391,0.732161084,1.588536427,0.684145401,0.013573608,0.107703387,0.013999535,0.034942794,0.025098846,0.307888889,0.132541633,0.058486447,0.022742239,0.050802956,0.014980287,0.023002839,0.002650833,0.13924157,0.004777664,0.026813761,0.020752713,0.062358053,0.030581084,0.033147061,0.023143276,0.395664649,0.184590265,0.064388528,0.053771618,0.051545819,0.014830751,0.085978895,3.238507289,0.792302564,2.767888155,0.800099109,0.775150585,30,536375,33997,18640,9411,9229,4183,12383,2074,36.3125,2.72,6852.941176
E05000048,365.4149911,32.5,150,284,465,1000,382.8935673,2.796526652,107.6374571,11,50,75,113.6,340.8,95.8031874,1.496308519,8.971083804,0,0.2,2,13.3,47,14.12223635,0.083508489,3.635603888,0,0.1,0.7,4,21.5,6.753972422,0.039938011,0.579440061,0,0.03,0.2,0.8,2.5,1.540489126,0.009109316,10.40665356,0,0.9,3.5,10.3,60.2,17.09171038,0.101067768,5.330104949,0,0.5,2.9,8,24,6.580165133,0.038910243,17.75317691,0,0.3,6.3,26.15,73,23.10207792,0.136608648,1.555104539,0,0,1,2.2,7.3,2.379453132,0.014070331,0.274331492,0,0,0,0,7.11,1.705816003,0.010086938,80.73975424,0,1.8,18,119.7,423,127.1001272,0.751576399,32.720435,0,0.9,6.3,36,193.5,60.7857518,0.359442099,41.62661424,0,3.6,14,41.2,240.8,68.36684151,0.404271071,21.3204198,0,2,11.6,32,96,26.32066053,0.155640971,71.01270766,0,1.2,25.2,104.6,292,92.40831169,0.546434592,2.920137444,0,0,1.6,4.4,14.2,4.66229629,0.027569381,1.920320447,0,0,0,0,49.77,11.94071202,0.070608563,177.9133396,0,41.5,113.8,274.9,550.6,171.5663129,1.014516621,0.453815068,0.183912207,0.233971294,0.119835982,0.399142121,0.016413257,0.010793572,0.486880243,1.676227994,0.721912103,1.580780527,0.680805117,0.017168205,0.105866031,0.010432354,0.029973622,0.022626252,0.274946834,0.140257204,0.055730493,0.022379818,0.059764702,0.014384418,0.026167593,0.001962341,0.165311282,0.00515685,0.024981061,0.022890939,0.060208482,0.023708823,0.032224456,0.0229141,0.37729548,0.186950089,0.065270939,0.053154381,0.062074937,0.015103415,0.101094899,3.264412671,0.79864033,2.795989905,0.808222336,0.472977829,30,163323,13312,16863,8241,8622,4113,10309,2441,37.87528909,3.75,4496.8
